date,dexalus,dexcaus,dexjpus,dexnzus,dexukus
1985-10-04,1.4130281192595733,1.3675,213.45,1.7889087656529514,0.7064641469445426
1985-10-07,1.4208581983518045,1.368,215.45,1.7699115044247788,0.7079646017699115
1985-10-08,1.4214641080312722,1.367,216,1.7590149516270888,0.7077140835102619
1985-10-09,1.4363688595231254,1.3651,214.8,1.7406440382941688,0.7072135785007072
1985-10-10,1.4240956992309883,1.3684,215.4,1.7346053772766694,0.7087172218284904
1985-10-11,1.4218683349921797,1.3674,214.65,1.7196904557179706,0.7084661707403471
1985-10-14,,,,,
1985-10-15,1.4285714285714286,1.3703,215.45,1.7006802721088436,0.7078142695356738
1985-10-16,1.430615164520744,1.371,217.3,1.7286084701815039,0.7104795737122558
1985-10-17,1.4222727919214906,1.3664,215.15,1.7271157167530227,0.7072135785007072
1985-10-18,1.4190435646374344,1.3651,215.15,1.718213058419244,0.700280112044818
1985-10-21,1.4224751066856332,1.3634,215.7,1.7196904557179706,0.6975933031042902
1985-10-22,1.4259232853272494,1.3652,216.1,1.774622892635315,0.6990562740300593
1985-10-23,1.4357501794687724,1.3642,215.9,1.7857142857142856,0.6975933031042902
1985-10-24,1.4312294260770002,1.366,216.7,1.773049645390071,0.7037297677691766
1985-10-25,1.4302059496567505,1.3672,214.9,1.7889087656529514,0.7032348804500703
1985-10-28,1.4285714285714286,1.3665,213.5,1.7809439002671417,0.7005253940455342
1985-10-29,1.4291839359725598,1.3651,212.43,1.76678445229682,0.6967670011148271
1985-10-30,1.4265335235378032,1.3663,211.5,1.7361111111111112,0.6939625260235947
1985-10-31,1.430615164520744,1.3668,211.55,,0.6942034015966678
1985-11-01,1.4336917562724014,1.367,209,,0.6939625260235947
1985-11-04,1.4641288433382136,1.3695,207.9,1.7167381974248928,0.6942034015966678
1985-11-05,1.4963339817447254,1.3745,208,1.7467248908296944,0.6980802792321117
1985-11-06,1.5117157974300832,1.3763,205.25,1.7064846416382253,0.6967184560719013
1985-11-07,1.5048908954100828,1.3747,205.6,1.7079419299743808,0.7059654076950229
1985-11-08,1.4858841010401187,1.3769,205.85,1.7094017094017095,0.7058657443354274
1985-11-11,,,,,
1985-11-12,1.51285930408472,1.379,205.85,1.7543859649122808,0.7087172218284904
1985-11-13,1.5078407720144753,1.3798,204,1.7574692442882252,0.7024938531787847
1985-11-14,1.4929829799940282,1.3782,203.35,1.7482517482517483,0.7006235549639179
1985-11-15,1.4858841010401187,1.3769,204.3,1.7889087656529514,0.7033832735457551
1985-11-18,1.4847809948032666,1.3764,203.45,1.8034265103697025,0.701508242721852
1985-11-19,1.4771048744460855,1.3756,203,1.7937219730941705,0.6971070059254095
1985-11-20,1.4734050390452336,1.3778,203.45,1.7777777777777777,0.697350069735007
1985-11-21,1.465845793022574,1.3769,202.1,1.737619461337967,0.693721817551162
1985-11-22,1.452854859799506,1.3758,201.35,1.7482517482517483,0.6872852233676976
1985-11-25,1.4459224985540775,1.3776,200.8,1.7406440382941688,0.6836204539239814
1985-11-26,1.4465499783017504,1.3778,201,1.7421602787456447,0.6800408024481469
1985-11-27,1.4543339150668995,1.3781,201.05,1.7346053772766694,0.6785181164337087
1985-11-28,,,,,
1985-11-29,1.4579384749963553,1.384,202.1,1.7452006980802794,0.6715916722632639
1985-12-02,1.4792899408284024,1.3895,204.03,1.7482517482517483,0.6722689075630252
1985-12-03,1.4771048744460855,1.3912,204.75,1.7809439002671417,0.676132521974307
1985-12-04,1.4688601645123385,1.389,202.65,1.773049645390071,0.6729475100942126
1985-12-05,1.467351430667645,1.3943,203,1.7652250661959399,0.6759040216289287
1985-12-06,1.4684287812041115,1.3957,203.4,1.7714791851195748,0.6763611768684478
1985-12-09,1.4736221632773356,1.3985,203.5,1.7699115044247788,0.6861063464837049
1985-12-10,1.4738393515106853,1.398,203.6,1.7761989342806397,0.6968641114982578
1985-12-11,1.461988304093567,1.3922,203.9,1.8198362147406735,0.7067137809187279
1985-12-12,1.4604936468526362,1.3893,202.05,1.8674136321195145,0.6946856547412296
1985-12-13,1.4592149423610097,1.3905,202.8,1.9193857965451055,0.6961364427427775
1985-12-16,1.464986815118664,1.3936,202.6,2.0855057351407718,0.6956521739130435
1985-12-17,1.4710208884966167,1.3955,201.95,1.996007984031936,0.6958942240779401
1985-12-18,1.4714537963507945,1.3957,203.15,1.98609731876862,0.7044734061289186
1985-12-19,1.4645577035735209,1.398,202.97,1.9841269841269842,0.7037297677691766
1985-12-20,1.4647722279185587,1.3962,202.7,2.0161290322580645,0.7017543859649122
1985-12-23,1.4705882352941175,1.3983,202.45,2,0.6997900629811057
1985-12-24,1.4662756598240467,1.4,202.75,1.9920318725099602,0.7007708479327259
1985-12-25,,,,,
1985-12-26,1.4662756598240467,1.401,202.8,1.9920318725099602,0.6997900629811057
1985-12-27,1.465845793022574,1.4,202.2,1.9940179461615157,0.6963788300835655
1985-12-30,1.4684287812041115,1.3995,201.05,1.9980019980019983,0.6949270326615705
1985-12-31,1.4667057788207687,1.3985,200.25,1.9980019980019983,0.6920415224913494
1986-01-01,,,,,
1986-01-02,1.4662756598240467,1.401,199.15,1.9920318725099602,0.6894174422612892
1986-01-03,1.4684287812041115,1.4035,202.53,1.9980019980019983,0.6954102920723227
1986-01-06,1.4690759512266784,1.407,201.9,1.9083969465648853,0.6966213862765587
1986-01-07,1.4524328249818446,1.3993,201.7,1.923076923076923,0.6946856547412296
1986-01-08,1.4522218995062446,1.4015,202.1,2.0080321285140563,0.6928566479595372
1986-01-09,1.4357501794687724,1.398,202.1,1.9723865877712032,0.6896551724137931
1986-01-10,1.437607820586544,1.3937,202.35,1.9801980198019802,0.6875214850464078
1986-01-13,1.4413375612568464,1.4025,202.7,1.9880715705765408,0.6934812760055479
1986-01-14,1.446968600781363,1.403,202.6,1.9821605550049557,0.6945409084595083
1986-01-15,1.4419610670511895,1.4067,202.5,1.9550342130987295,0.6934812760055479
1986-01-16,1.4255167498218104,1.404,202.55,1.9157088122605364,0.6954102920723227
1986-01-17,1.4310246136233544,1.4007,202.52,1.923076923076923,0.6960395350455906
1986-01-20,,,,,
1986-01-21,1.4279594459517349,1.4059,202.35,1.941747572815534,0.7104795737122558
1986-01-22,1.404297149276787,1.4048,201.7,1.9286403085824495,0.7172057663343613
1986-01-23,1.4013452914798206,1.4059,202.05,1.9512195121951221,0.7228044813877846
1986-01-24,1.4054813773717498,1.4133,196.05,1.9138755980861246,0.7173601147776184
1986-01-27,1.4029180695847363,1.4155,195.75,1.8814675446848543,0.7186489399928135
1986-01-28,1.3999720005599887,1.4206,195.65,1.8975332068311195,0.7102272727272728
1986-01-29,1.3984058173682004,1.4156,194.1,1.8903591682419658,0.7130124777183601
1986-01-30,1.3986013986013988,1.4208,193.05,1.8552875695732838,0.7097232079488999
1986-01-31,1.4009526478005043,1.4233,192.3,1.8674136321195145,0.708215297450425
1986-02-03,1.4188422247446084,1.432,191.55,1.8744142455482662,0.7215007215007215
1986-02-04,1.4436263894904,1.438,192.05,1.923076923076923,0.7262164124909223
1986-02-05,1.440299582313121,1.428,190.65,1.8832391713747645,0.719165767709457
1986-02-06,1.4271442842871414,1.409,190.48,1.8761726078799248,0.7155635062611807
1986-02-07,1.440299582313121,1.4068,191.35,1.8796992481203008,0.7147962830593281
1986-02-10,1.4409221902017293,1.396,188.15,1.8467220683287167,0.7099751508697195
1986-02-11,1.4507471347744088,1.3985,187.45,1.8433179723502304,0.708215297450425
1986-02-12,1.4600671630895021,1.399,186.72,1.838235294117647,0.7094714437743881
1986-02-13,1.446759259259259,1.4025,182.3,1.8719580681392736,0.7054673721340388
1986-02-14,1.4249073810202337,1.397,182,1.8656716417910446,0.7050694493407601
1986-02-17,,,,,
1986-02-18,1.4188422247446084,1.3963,181.05,1.8491124260355032,0.7001330252748023
1986-02-19,1.4104372355430184,1.3922,179.4,1.8535681186283597,0.6896551724137931
1986-02-20,1.4184397163120568,1.3895,181.1,1.885014137606032,0.6889424733034791
1986-02-21,1.4234875444839858,1.3882,182.98,1.921229586935639,0.6913238852402351
1986-02-24,1.4206563432305725,1.3878,182.15,1.9047619047619047,0.683526999316473
1986-02-25,1.4118311449950585,1.3925,180.95,1.892147587511826,0.6702412868632708
1986-02-26,1.4112334180073385,1.3951,181.15,1.8860807242549982,0.6715916722632639
1986-02-27,1.4347202295552368,1.41,180.15,1.9305019305019304,0.6749915626054674
1986-02-28,1.4300014300014299,1.423,180.55,1.9120458891013383,0.6915629322268326
1986-03-03,1.4361625736033319,1.4245,179.65,1.9175455417066156,0.693721817551162
1986-03-04,1.4265335235378032,1.423,179,1.9249278152069298,0.683526999316473
1986-03-05,1.4228799089356858,1.411,181.45,1.9323671497584543,0.6891798759476223
1986-03-06,1.4273479874393378,1.4138,179.3,1.9305019305019304,0.6861063464837049
1986-03-07,1.424298532972511,1.4075,179.45,1.921229586935639,0.6884681583476765
1986-03-10,1.4253135689851768,1.397,180.7,1.9193857965451055,0.693000693000693
1986-03-11,1.4184397163120568,1.3995,179.9,1.9047619047619047,0.6870491240123668
1986-03-12,1.4204545454545456,1.398,180.2,1.8885741265344667,0.6816632583503749
1986-03-13,1.4194464158977997,1.3969,179.9,1.8903591682419658,0.6852600561913246
1986-03-14,1.422070534698521,1.3895,177.15,1.8939393939393938,0.6844626967830253
1986-03-17,1.4118311449950585,1.3895,175.73,1.8832391713747645,0.6830601092896175
1986-03-18,1.4029180695847363,1.3885,175,1.8903591682419658,0.677185616577504
1986-03-19,1.4084507042253522,1.389,177.1,1.885014137606032,0.676132521974307
1986-03-20,1.4023278642546628,1.397,176.37,1.8744142455482662,0.6722689075630252
1986-03-21,1.4011489421325487,1.3978,175.8,1.8656716417910446,0.666000666000666
1986-03-24,1.392563709789723,1.4007,178.9,1.8761726078799248,0.6722689075630252
1986-03-25,1.3869625520110958,1.4025,180.2,1.8726591760299625,0.6840881105486387
1986-03-26,1.403705783267827,1.4025,179.8,1.8761726078799248,0.6779661016949152
1986-03-27,1.404297149276787,1.397,179.52,1.8709073900841908,0.6739906989283547
1986-03-28,1.4035087719298245,1.3969,179.85,1.8761726078799248,0.6784260515603799
1986-03-31,1.405283867341203,1.397,177.6,1.8684603886397608,0.6786562606040041
1986-04-01,1.3850415512465375,1.3923,178.15,1.8450184501845017,0.6798096532970768
1986-04-02,1.3890818169190167,1.3925,179.5,1.806684733514002,0.6828269033799932
1986-04-03,1.398014818957081,1.393,179.9,1.8181818181818181,0.6851661527920521
1986-04-04,1.394700139470014,1.3903,180.35,1.813236627379873,0.6891798759476223
1986-04-07,1.3935340022296543,1.3863,182.85,1.8122508155128672,0.6870491240123668
1986-04-08,1.3888888888888888,1.384,180.05,1.8298261665141813,0.6846970215679562
1986-04-09,1.392563709789723,1.3829,180.05,1.817520901490367,0.6844626967830253
1986-04-10,1.4001680201624196,1.3885,178.8,1.8231540565177757,0.6842285323297982
1986-04-11,1.3966480446927374,1.391,178.35,1.8099547511312217,0.6775067750677507
1986-04-14,1.3950892857142858,1.4,179.12,1.8089725036179451,0.6746727836999056
1986-04-15,1.400364094664613,1.3923,178.25,1.807337791433219,0.6756756756756757
1986-04-16,1.3935340022296543,1.39,176.5,1.8057060310581439,0.6637902422834384
1986-04-17,1.3964530093562353,1.3908,175.15,1.8188432157148056,0.6542361792607131
1986-04-18,1.3937282229965156,1.3864,173.8,1.7921146953405016,0.6587615283267457
1986-04-21,1.3879250520471893,1.3852,172,1.7452006980802794,0.6617257808364213
1986-04-22,1.3704262025489926,1.3895,170.15,1.7559262510974538,0.6572461386789352
1986-04-23,1.36986301369863,1.3952,169.35,1.7361111111111112,0.6563833278634722
1986-04-24,1.368738023542294,1.3871,169,1.7146776406035664,0.6519754857217368
1986-04-25,1.368550704803613,1.384,168.1,1.725625539257981,0.6476683937823834
1986-04-28,1.3550135501355014,1.3785,167.15,1.7108639863130881,0.6430868167202572
1986-04-29,1.3511687609782461,1.3795,167.85,1.7132088401576153,0.6443298969072164
1986-04-30,1.3500742540839745,1.3738,167.6,1.7114495978093445,0.6447453255963894
1986-05-01,1.3599891200870393,1.3775,169.65,1.7346053772766694,0.6539366989275439
1986-05-02,1.3610997686130393,1.3795,169.9,1.7391304347826089,0.657030223390276
1986-05-05,1.353546291283162,1.3755,165.62,1.725625539257981,0.6489292667099287
1986-05-06,1.3596193065941535,1.378,166.25,1.720282126268708,0.651890482398957
1986-05-07,1.3559322033898304,1.38,165.1,1.7143836790673752,0.6487187804086928
1986-05-08,1.3449899125756557,1.3775,163.62,1.7108639863130881,0.6480881399870383
1986-05-09,1.342642320085929,1.38,162.35,1.697216564833673,0.6482982171799028
1986-05-12,1.3395847287340923,1.3802,161.15,1.697792869269949,0.6468305304010349
1986-05-13,1.368550704803613,1.379,163,1.7825311942959,0.6515506906437321
1986-05-14,1.4064697609001406,1.378,163.3,1.7761989342806397,0.6495615459564793
1986-05-15,1.3989927252378287,1.3755,163.6,1.7873100983020553,0.6514657980456027
1986-05-16,1.3873473917869035,1.376,165.4,1.8165304268846503,0.6555227794165847
1986-05-19,1.3770311209033326,1.377,168.15,1.7985611510791366,0.6588917440864466
1986-05-20,1.3827433628318584,1.3715,168.6,1.7921146953405016,0.6586747464102226
1986-05-21,1.3883104262113009,1.3665,168.77,1.8018018018018016,0.6594131223211342
1986-05-22,1.4009526478005043,1.364,169.3,1.8083182640144664,0.669882100750268
1986-05-23,1.3941168269901016,1.368,169.6,1.8050541516245486,0.6693440428380187
1986-05-26,,,,,
1986-05-27,1.3881177123820099,1.3747,169.2,1.8083182640144664,0.6642311524410495
1986-05-28,1.3865779256794233,1.3755,169,1.8018018018018016,0.6657789613848203
1986-05-29,1.3888888888888888,1.3765,171.6,1.784121320249777,0.670690811535882
1986-05-30,1.3989927252378287,1.3797,174.5,1.7761989342806397,0.6792094002580996
1986-06-02,1.4144271570014144,1.3893,174.9,1.7777777777777777,0.6784260515603799
1986-06-03,1.4273479874393378,1.3928,171.6,1.773049645390071,0.6697923643670461
1986-06-04,1.4279594459517349,1.393,171.53,1.7873100983020553,0.6740815638692281
1986-06-05,1.444669170759896,1.393,168.9,1.8018018018018016,0.6686726847208291
1986-06-06,1.430615164520744,1.3967,167.7,1.784121320249777,0.6646726487205051
1986-06-09,1.4353380221042056,1.3927,167.87,1.7857142857142856,0.6675567423230975
1986-06-10,1.4388489208633095,1.3898,166.9,1.774622892635315,0.6594131223211342
1986-06-11,1.4524328249818446,1.3888,166.35,1.7850767583006069,0.6548788474132285
1986-06-12,1.4486455164421266,1.3872,165.85,1.8181818181818181,0.6565988181221274
1986-06-13,1.4436263894904,1.384,165.25,1.838235294117647,0.6563833278634722
1986-06-16,1.4386419220256077,1.386,165.5,1.8674136321195145,0.6565988181221274
1986-06-17,1.4427932477276004,1.3908,167.8,1.8691588785046729,0.666000666000666
1986-06-18,1.4450867052023122,1.3917,167.65,1.8621973929236497,0.6666666666666666
1986-06-19,1.444043321299639,1.3947,166.88,1.8814675446848543,0.6651147322913202
1986-06-20,1.4480162177816391,1.3875,167.7,1.8903591682419658,0.66711140760507
1986-06-23,1.465201465201465,1.388,167.9,1.885014137606032,0.6668889629876625
1986-06-24,1.4727540500736376,1.3862,166.65,1.8674136321195145,0.6594131223211342
1986-06-25,1.497005988023952,1.386,166.1,1.8939393939393938,0.6594131223211342
1986-06-26,1.498576352465158,1.3945,166.1,1.8789928598271326,0.6581112207963146
1986-06-27,1.4918693122482471,1.3885,165.45,1.8501387604070305,0.6540222367560498
1986-06-30,1.4847809948032666,1.387,163.8,1.8214936247723132,0.6527415143603134
1986-07-01,1.5269506794930523,1.3802,162.7,1.8552875695732838,0.6453694740238787
1986-07-02,1.5458339774308238,1.3785,163.35,1.8552875695732838,0.6506180871828238
1986-07-03,1.5760441292356187,1.378,161.4,1.885014137606032,0.6470397929472662
1986-07-04,,,,,
1986-07-07,1.5698587127158556,1.38,160.7,1.8691588785046729,0.6518055012384304
1986-07-08,1.6028209648982208,1.3817,161,1.892147587511826,0.6531678641410843
1986-07-09,1.5822784810126582,1.3817,161.08,1.8726591760299625,0.6561679790026247
1986-07-10,1.5822784810126582,1.3779,160.5,1.8744142455482662,0.6598482349059716
1986-07-11,1.567152483936687,1.3782,161.35,1.8867924528301885,0.6648936170212766
1986-07-14,1.5578750584203147,1.3769,160.25,1.8779342723004695,0.6754474839581223
1986-07-15,1.5600624024960998,1.3745,159.5,1.8796992481203008,0.6693440428380187
